transaction_id,transaction_date,customer_id,product,quantity,price,region,payment_method
7d9ddfb6-9780-4feb-8736-d7860d80f78d,2024-04-07,CUST6286,Charger,3,1141.4,East,PayPal
09e773a3-f7c4-4304-84e1-d10f69a14daa,2024-10-15,CUST8320,Keyboard,9,1653.55,East,Credit Card
23d69f71-c634-4692-a6f2-5b55aa409e53,2024-02-25,CUST7186,Webcam,10,798.94,East,Credit Card
7a4c36d3-a84d-4ad3-ab52-cac156e3993a,2024-04-19,CUST1204,Speaker,6,1101.01,East,PayPal
fec34db7-acfc-41fb-a6d3-3bd1b7ed0bb9,2024-06-25,CUST4319,Tablet,4,945.88,Central,Debit Card
f7259d5e-4af2-4f19-b522-434b8d3012de,2024-07-28,CUST6226,Keyboard,2,484.14,South,Debit Card
fee3e527-fb48-43db-97a7-e04af945e0e2,2024-04-22,CUST3417,Headphones,9,1340.66,Central,Credit Card
64318061-6eb3-45d0-816f-7f978d4e397a,2024-03-16,CUST9941,Headphones,10,1484.63,North,Cash
190a9d0b-dd6f-42cf-b1b0-5b0932311027,2024-09-15,CUST4806,Tablet,2,252.03,North,Credit Card
d2f2e73a-2ad8-4585-87a0-268179711fca,2024-02-05,CUST7491,,-1,invalid,East,Cash
a5b65465-216a-4707-b761-338d2da10b3c,2024-09-06,CUST7304,Tablet,5,630.1,North,Debit Card
9c958757-5acb-43e8-8d5f-194dcd4e7aad,2024-06-16,CUST6907,Charger,3,1518.17,West,PayPal
2ebdcbad-090b-4f3c-bee2-f6c71afbf799,2024-03-24,CUST5721,Keyboard,10,1290.22,Central,Cash
ade4dafb-0ceb-4036-8175-921908fa6fcc,2024-03-11,CUST2858,Monitor,4,453.98,East,Cash
1ba3713d-659e-4774-9324-be1abae6b8e5,2024-04-02,CUST6389,Tablet,2,61.59,West,PayPal
6054d0df-b0d0-4996-8ec8-546b51fa14a2,2024-03-03,CUST2530,Webcam,2,1034.2,West,Debit Card
3b2faa24-1c18-44a3-ac99-96e2c8011399,2024-01-26,CUST4343,Tablet,6,846.77,Central,Cash
bc3c264a-510e-4c74-959f-7fd9cc8e6d49,2024-07-30,CUST7539,Mouse,10,479.6,Central,PayPal
b070c9b3-de01-4acc-9253-48f208e9828c,2024-06-30,CUST4083,,-1,invalid,Central,Credit Card
45f8fed5-ce2a-4fc8-94f7-5cfa12404a81,2024-05-03,CUST4101,Charger,1,1419.55,Central,Debit Card
c2c19baa-c4c4-46a1-b335-a7bcd1985048,2024-02-19,CUST9710,Charger,1,1361.84,North,Cash
00893588-5b46-4478-9f92-d0f3d338ee7f,2024-06-26,CUST5679,Headphones,4,1081.18,East,PayPal
355e0c35-a37a-4dca-a856-fc480e760d43,2024-02-26,CUST3896,Charger,5,492.34,East,PayPal
57a9222c-faf1-4f4c-9d37-f154faad283f,2024-06-19,CUST4219,Charger,8,281.9,West,PayPal
c97727f4-a238-47e7-a870-7ff4d50d4b88,2024-02-24,CUST5280,Mouse,5,712.08,Central,Debit Card
d98f741e-9d06-419e-b015-1ebfeac1272a,2024-06-03,CUST6552,Webcam,8,1485.98,North,Credit Card
3399c418-c042-45f0-adff-d202a4fd21bf,2024-08-29,CUST6311,Headphones,10,1328.1,North,Cash
3bec76fe-ad97-4bf0-bb41-6af5683f4908,2024-03-15,CUST5186,Speaker,1,1041.32,Central,PayPal
dfb3a1ae-da60-4a24-9628-ff004bf0b267,2024-10-27,CUST4192,Headphones,1,1900.78,South,Credit Card
6e4e843e-2ca1-47aa-b1e3-6ab410d99b84,2024-05-02,CUST9063,,-1,invalid,Central,Debit Card
8eaf5ba0-58cf-4da0-934d-11361ca3c56f,2024-03-27,CUST1226,Mouse,3,1083.93,East,Credit Card
13c8adc3-e824-46df-b464-049f0a93946c,2024-03-06,CUST8138,Keyboard,7,1193.18,North,Debit Card
886a58e4-d48d-465f-850a-0df70c3aea82,2024-08-13,CUST1002,Tablet,9,1108.19,Central,Cash
50e880f5-3992-4357-b0ee-d28ace1fefa4,2024-03-18,CUST3827,Speaker,1,1613.33,East,PayPal
2d2652e1-f684-4e3b-9589-e2d7f8bcd038,2024-05-11,CUST8863,Laptop,7,1646.44,South,Debit Card
eb911e23-acad-4616-811b-a19c6a39f4c9,2024-01-16,CUST6281,Monitor,6,683.17,North,Debit Card
7659cae9-b4a0-4a26-a88f-860bee900492,2024-02-11,CUST4913,Webcam,2,1132.95,Central,PayPal
043459c3-e3a4-45f9-aa10-cc4fedc4ac08,2024-07-31,CUST9450,Tablet,4,56.26,West,Debit Card
7f9c73db-fb9e-450a-8fed-7a42aaf29b74,2024-09-23,CUST7561,Mouse,8,1449.24,Central,PayPal
2a31087c-94a7-4f82-90bc-c7436a007d7f,2024-03-03,CUST7687,Tablet,3,453.95,Central,Credit Card
30b7a54c-0de9-4033-8364-94bbfce66115,2024-09-10,CUST5284,Headphones,8,1179.7,South,Debit Card
b44778f9-f9a9-43b2-8383-5c75cfa9fb7e,2024-04-19,CUST6026,Phone,5,1972.11,West,Credit Card
ac42832b-fc4c-4629-8005-10c7ddee0526,2024-07-26,CUST8570,Tablet,1,1091.65,West,Cash
1d861aff-16d6-4c7a-bc9e-fa462f0eacf2,2024-05-26,CUST7188,Keyboard,10,1761.32,South,PayPal
5b84c8ad-a1fd-4e6d-8c06-da83120eb540,2024-05-18,CUST5939,Monitor,5,292.28,South,Cash
065ab12b-07ab-42e1-83d6-a42e00438daf,2024-02-11,CUST8451,Mouse,1,350.47,South,PayPal
f2d04dc5-bde1-4e1b-96c5-fd55a70809c4,2024-10-13,CUST3439,Monitor,2,1939.2,Central,Debit Card
5707c149-d673-4385-b15d-a7a5f539068b,2024-07-28,CUST3902,Keyboard,4,70.79,South,Cash
630f8a63-e5c8-43fe-b66f-194a2c4de071,2024-06-09,CUST8979,Mouse,5,823.83,West,Debit Card
203b7281-25bd-4d52-9242-48083f9863f1,2024-01-13,CUST2443,Charger,8,83.83,West,Credit Card
6b86f241-7546-4535-9f75-0518b71c3ef4,2024-04-16,CUST4458,Phone,2,455.91,South,Debit Card
6b2b1289-4851-4d96-baa1-1a471fd6fe76,2024-05-05,CUST3371,Phone,6,1627.59,South,Cash
d0392c73-ee59-41b7-a36a-f00129c246fe,2024-05-14,CUST3022,Charger,7,104.16,East,PayPal
cda343fe-a417-4aa8-bdb3-2be33fdec5f1,2024-07-26,CUST4887,Laptop,8,614.3,West,Debit Card
0768419c-44eb-472d-9922-61c533f2287f,2024-05-16,CUST5856,Keyboard,2,1075.92,North,Debit Card
ad28cbdb-dc7b-4ab0-96ef-e95d1b22cc03,2024-08-18,CUST2883,Keyboard,8,910.53,East,Cash
e6f28eef-6467-4021-bcf1-c57ef12da511,2024-02-01,CUST6898,Webcam,4,1533.39,West,Credit Card
90cf5b69-5b61-4cca-8e50-f93aed90f461,2024-01-31,CUST3140,Tablet,4,1492.26,Central,PayPal
32c3d6b8-d635-4525-9167-6a0f02e05c26,2024-03-24,CUST9031,Monitor,6,1798.18,East,Cash
e24abf5a-8a8c-4943-8002-1b5eef18bbe5,2024-03-08,CUST2472,Mouse,6,1879.93,West,PayPal
11d619a7-e457-4f5d-a153-242dab22f69f,2024-10-01,CUST6415,Charger,1,552.83,Central,Credit Card
be866ed1-9566-4229-b3bb-c1abdd70cbbf,2024-07-01,CUST8791,Webcam,2,1702.78,West,Credit Card
233e9e59-5342-46e6-a5df-f4fdf6011f82,2024-06-12,CUST7401,Tablet,3,287.59,East,Credit Card
8c7bb383-99fb-4edc-b067-74008216e05e,2024-09-10,CUST5874,Mouse,2,1547.54,West,Credit Card
91c826aa-a3f0-4fe5-a4c7-84e9c3acd70f,2024-04-17,CUST3513,Mouse,2,177.49,West,Debit Card
9fcff467-d1fc-4736-adc5-96c6e8bee3c6,2024-06-11,CUST9678,Charger,10,1568.09,East,Debit Card
eb980a3c-ae2d-485a-a775-dc50c7413517,2024-09-05,CUST4099,Phone,1,1700.54,Central,Debit Card
f9da6736-5f1b-49e7-a35c-7b3ce71b38bc,2024-06-07,CUST8351,Webcam,9,46.55,South,Debit Card
1cc353b6-3eec-460f-93eb-7b6c31fe4c69,2024-04-13,CUST3571,Charger,1,435.03,East,Debit Card
9e3be221-7caa-4e6d-b340-b4f71d6c948e,2024-07-05,CUST7637,Mouse,3,1088.64,South,Cash
fdbc1be3-f777-4b8f-b93a-648a7ba00726,2024-05-31,CUST4802,Keyboard,2,968.65,South,Cash
6a876997-09b3-4bd5-aecf-bb49ced5bb5f,2024-04-03,CUST9869,Mouse,9,577.1,Central,Debit Card
2fd154a8-7bd4-4eb1-835a-975cebf98def,2024-10-12,CUST2608,Laptop,3,213.36,East,Credit Card
dace6077-ce58-4001-96cd-a79f2298d8f2,2024-09-23,CUST9506,Phone,7,1726.63,North,Credit Card
d45d85ae-d40b-4110-bf40-d275fe5f80d7,2024-03-27,CUST3635,Tablet,6,270.01,Central,Cash
3c2198b6-ecce-4f72-bc6c-62d83d5d2c9e,2024-05-26,CUST4490,Webcam,7,962.94,North,Cash
1a91b302-c9fd-43b8-b6f6-a9e888004bb7,2024-01-26,CUST8821,Webcam,1,1385.15,East,Credit Card
38907881-2787-43f3-b0ca-7ac6db4eeb39,2024-01-23,CUST6035,Headphones,6,1104.47,South,Credit Card
4419f8e1-ee00-4cfa-9ff6-6d558e230343,2024-07-25,CUST2802,Phone,5,1314.53,Central,Cash
dc5c48a2-51bb-40f0-88b9-431308bf2439,2024-09-03,CUST3009,Webcam,4,542.07,East,PayPal
7787cee0-7308-479f-bce2-c508fbd55d7f,2024-06-29,CUST4161,Laptop,8,729.38,East,Debit Card
b9378eb8-557e-41f0-a3df-43a0eb3a0aac,2024-06-18,CUST8234,Webcam,1,1567.86,East,Debit Card
2d929ffa-2c9a-4316-8946-3414a5a1db1b,2024-03-09,CUST3069,Mouse,10,1461.96,North,PayPal
abdf8fef-2334-41a4-982e-625cb117eaf8,2024-05-25,CUST6247,Charger,5,1256.93,South,Credit Card
a552b972-d1ea-4ff1-bea4-01548c4c3673,2024-09-09,CUST6253,Webcam,1,868.02,East,Debit Card
0a11037e-1be5-4488-aec8-f648ff647486,2024-07-06,CUST4749,,-1,invalid,North,Cash
de2c3e5d-ba00-496c-89c0-fbe3e56c51c0,2024-01-12,CUST8159,Tablet,4,1152.58,North,Debit Card
88202aa9-b1bf-4298-9fb0-db323dc3f718,2024-04-06,CUST2276,Mouse,3,197.41,West,Debit Card
61b035b2-0d36-41e0-ac6f-a9865f258f53,2024-08-19,CUST4641,Speaker,8,1965.93,West,Debit Card
37acfd86-ff94-413e-9fc6-5aa3bb9fd07b,2024-05-23,CUST4451,Phone,7,586.93,North,Debit Card
b5fb640e-c73c-4f77-808e-04f7f8dabe8a,2024-05-17,CUST5877,Tablet,6,588.97,East,Debit Card
e1df0eda-ca20-4f7d-aeee-c550b2717e9a,2024-07-25,CUST8603,Tablet,1,1822.06,East,Credit Card
a5b62a76-ba88-4ac6-baff-f24b5a8e2409,2024-10-14,CUST8906,Speaker,1,1139.62,South,Credit Card
e7e5d784-98a6-490f-9aba-3d4bf86fd6a1,2024-05-16,CUST7493,Laptop,4,1013.94,Central,Debit Card
e06469b0-1fd7-454a-bf85-ea92c1422301,2024-03-10,CUST3931,Keyboard,6,1909.5,North,Credit Card
b9b5dee5-21c9-4fe9-82c7-d69e772ff704,2024-06-21,CUST5523,Tablet,5,1428.33,Central,PayPal
2e3ed72e-8933-4ca3-b2c9-ea651a4091f7,2024-03-21,CUST4611,,-1,invalid,East,Debit Card
b2e8028e-6a9b-42fb-a688-adaffab8f79b,2024-04-09,CUST6352,Phone,5,1033.48,South,Cash
3f930067-bfbc-4f7e-b652-7157bde64021,2024-03-15,CUST4208,Mouse,1,393.12,South,Cash
633bbd2b-3da4-4692-bf65-c4590874e445,2024-05-20,CUST3429,Laptop,6,1796.63,East,Debit Card
a1b47fd6-37e1-4244-aa18-c6656ec6a34c,2024-03-24,CUST6871,Headphones,3,636.3,Central,Credit Card
d0a3e19e-ac9a-4390-b8f5-5f80f085002e,2024-10-27,CUST9759,Speaker,3,700.35,Central,PayPal
a3ae9fb1-8cf0-43b9-b2ef-9584b29bab21,2024-04-07,CUST9027,Speaker,7,1225.86,West,Debit Card
d6541a3d-7759-4f98-889b-e317d19c1227,2024-04-25,CUST4220,Laptop,7,144.86,North,Debit Card
a43e19aa-9a2d-4a6f-b303-42c4f63cccdd,2024-02-04,CUST6254,Headphones,8,1274.75,East,PayPal
24e9e77e-9b5f-4994-8c5e-4da4adfb9825,2024-05-22,CUST5565,Monitor,3,1052.41,North,Credit Card
cb74e721-2d9b-4dfb-b3f0-1eff210d7912,2024-05-24,CUST3538,Charger,9,1417.34,West,Credit Card
2e1f3424-71fc-49ac-844e-2a12ef5bcd92,2024-07-01,CUST1671,Webcam,4,587.75,South,Cash
2d75956f-42eb-4462-a1f3-748bf895a4b7,2024-08-30,CUST8662,Monitor,2,1567.72,West,Debit Card
ff2734ab-2e2c-4f76-8e16-aebdbffdc693,2024-01-31,CUST2653,Mouse,9,936.61,East,PayPal
8b0b7b1a-91e4-4120-b9b3-bba43dc91343,2024-08-11,CUST1258,Phone,3,86.58,North,Cash
7b181f33-1127-480f-8544-8dc2e97f7981,2024-02-24,CUST2741,Keyboard,4,571.99,South,Debit Card
1380a7e0-26fd-4fe0-b985-8318546819ae,2024-02-26,CUST5014,Speaker,1,289.95,North,Debit Card
7be85693-049b-4bea-85ad-d0087f37f2fe,2024-06-14,CUST7494,,-1,invalid,East,Credit Card
b76eb8c1-1ba3-44a7-8871-b5cb0831eaf9,2024-10-06,CUST4716,Webcam,3,192.1,East,Cash
99c6331c-0e37-4e5a-8f1e-869f9d4c5610,2024-05-31,CUST5504,Charger,9,1337.23,East,Debit Card
1e9fda15-69d4-401d-bb64-cc028c359262,2024-10-08,CUST7907,Mouse,6,238.45,West,Debit Card
643fbddb-f56f-4af5-9e1d-2ff5e8341e16,2024-01-27,CUST1274,Webcam,8,142.16,West,Cash
d7083448-18f0-4618-9497-cfd6f4f70791,2024-09-04,CUST3264,Headphones,7,837.19,West,Cash
823c6dac-ea4e-4e1f-be43-7362dc18d371,2024-02-23,CUST6005,Monitor,2,1022.76,North,PayPal
1964bbb6-a4ae-46a5-b852-8848294d6203,2024-01-09,CUST1713,Tablet,9,1773.33,West,Cash
3f774121-d6a0-4c3e-b314-ce60a753db9b,2024-04-21,CUST7130,Keyboard,1,557.02,Central,PayPal
f7b0c04a-73c8-47fd-a7bf-c79a1cb3b04d,2024-10-15,CUST2824,Mouse,1,855.0,North,Debit Card
5cd1844f-d39e-4ecf-a5a6-151fcae9c6c8,2024-06-25,CUST7621,Monitor,8,603.37,South,Cash
5d42e7f7-f0de-4343-80eb-24fb58a032a9,2024-01-28,CUST1109,Tablet,2,645.27,North,Cash
ada1b734-a7cf-4e7a-9031-a5d516197a77,2024-03-13,CUST5501,Speaker,3,1820.18,North,Credit Card
d9008ed4-8394-4799-9421-e09a58b368fa,2024-01-03,CUST7951,Mouse,10,1911.94,West,PayPal
a5190155-5626-4bfc-8f68-d66193f342b2,2024-07-09,CUST5829,Speaker,7,1852.68,North,Credit Card
75dbf33e-b61d-4f5a-965b-c3294b16a58c,2024-03-14,CUST2328,Monitor,10,34.2,West,Cash
7895f389-3b75-4741-9101-a137f02a3a42,2024-05-14,CUST2998,Laptop,7,1513.55,East,Cash
2afecc49-642b-4e72-9407-4e73bdd5f637,2024-06-25,CUST6777,Headphones,6,1816.24,East,Credit Card
843f7973-0e1e-4a03-8f8c-008c4e96314d,2024-08-21,CUST9369,Mouse,4,427.17,West,PayPal
498c0dff-f7a7-4a37-9673-32897799cd86,2024-07-27,CUST9977,Keyboard,3,67.04,East,Cash
1667f104-1ef1-44db-bdb2-ef294fd54e8a,2024-09-27,CUST3562,Speaker,7,1901.05,South,Credit Card
cd7d142f-a60f-4813-83c6-2bf468fc27e6,2024-01-17,CUST4023,Keyboard,5,1201.18,West,Debit Card
c664218c-c977-4423-9c23-ecb57eb2d012,2024-06-28,CUST8812,Keyboard,7,77.81,Central,Cash
ff563463-a7cd-44c2-8ed0-2442d929dd99,2024-05-17,CUST7541,Mouse,1,1414.26,Central,Debit Card
d24c83bf-4add-47a8-9d0c-a83059404d85,2024-01-10,CUST7839,Speaker,1,291.02,North,Cash
6b382302-0c90-43eb-a14b-ea16302e6b11,2024-09-23,CUST2910,Speaker,7,584.35,West,Cash
b15c9f80-bc69-4cfd-924d-e40e20715895,2024-02-02,CUST8395,Phone,1,465.14,Central,Debit Card
3ace9224-9183-41fd-bcc4-ec6dc6d97b4e,2024-01-20,CUST7916,Monitor,10,487.97,Central,Credit Card
3569359c-d326-4ccc-83bb-e70619a6b9ee,2024-09-26,CUST8999,Laptop,4,1729.41,Central,Cash
edf184d1-d9ab-4a32-a43b-876f8eb8ecc8,2024-04-27,CUST3344,Laptop,3,1657.99,North,Cash
a12dbf36-df75-4916-abcd-bebba66f8d37,2024-10-03,CUST9591,Webcam,2,1461.81,West,Cash
6e4e46e3-63c8-4781-bc38-aa6e1da72fd9,2024-03-17,CUST6008,Speaker,4,1649.68,Central,Credit Card
f843ff9d-310e-4d7a-b784-1018b03ee23a,2024-03-28,CUST5491,Laptop,10,1582.02,Central,Debit Card
e2fc38cf-b812-494c-9211-0b41edef1ba8,2024-07-04,CUST8324,Laptop,5,36.41,North,Credit Card
6bbe06a9-3279-47a8-b2bc-ad6c70a01a40,2024-06-15,CUST8384,Mouse,6,571.86,East,Debit Card
7b7cbe1e-3368-403f-b227-f0e3d98e7594,2024-05-28,CUST7088,Mouse,5,829.28,East,Credit Card
cd68cc02-11f5-4876-8bfd-5910fbd9636d,2024-08-02,CUST8061,Headphones,1,148.62,West,Credit Card
3c92d761-55f7-4ffb-847e-24cd81fe6677,2024-03-22,CUST5648,Laptop,6,1188.01,South,PayPal
89eaff0d-c9b2-4d0d-b17e-a497825a07fe,2024-09-22,CUST5016,Keyboard,6,1247.18,West,Credit Card
f966a64f-3929-463f-a27f-21d52e5d2cf7,2024-06-01,CUST7769,Headphones,8,1336.31,South,Debit Card
d17b33bf-ee73-4329-9249-1a3aee3ab440,2024-03-16,CUST6390,Charger,10,483.04,North,Debit Card
a5c6595b-b5c1-44b1-be68-5ed5bd5ca8c7,2024-06-08,CUST9035,Charger,2,806.6,North,Cash
e4bbff22-57aa-4f5b-8224-e0aadedecbca,2024-04-29,CUST5184,Charger,3,1819.32,Central,Credit Card
f61f943a-91a4-4be8-8874-9d674b195105,2024-04-25,CUST7535,Phone,10,1856.3,East,Credit Card
0a9e8fc8-1384-449c-9ec3-51f6df0dd059,2024-04-30,CUST4901,Mouse,3,1851.62,Central,PayPal
2dcf77cc-7189-4ded-9c1a-1aab27a5e99d,2024-08-14,CUST5508,Charger,8,285.27,North,Cash
fcbef088-9118-4b20-a973-0777e1836a0b,2024-07-18,CUST1469,Charger,1,243.21,West,Credit Card
08741f1b-62fa-411e-ba4f-423c8ac64f24,2024-10-15,CUST3370,Phone,5,1659.0,North,Cash
e8096a06-dbf2-41b2-9a27-6b12cfad7a52,2024-04-27,CUST3949,Phone,7,1301.28,South,PayPal
a3732c20-101e-4f2b-b26d-0627b69d1126,2024-04-16,CUST4101,Phone,6,1492.64,East,Credit Card
ae99a8bf-6397-49e5-a61d-356e3c7fdb72,2024-10-21,CUST7303,Tablet,2,610.87,West,Credit Card
80decfab-703b-4e4b-8b9f-b6a3d760725e,2024-09-16,CUST7983,,-1,invalid,Central,PayPal
b3951266-e5c4-48b7-8a24-fffc229aa3d1,2024-03-19,CUST6120,,-1,invalid,West,Cash
e759c96e-50a3-4470-beb7-1d85ec75c7db,2024-08-13,CUST7415,Laptop,9,1985.55,North,Credit Card
5a8341ac-c6f6-4cdd-bbe4-7f87981d0e30,2024-04-06,CUST7415,Tablet,8,1540.64,West,Cash
1a602069-2c7b-4426-9862-999a828c5802,2024-03-28,CUST4700,Laptop,8,884.3,North,Debit Card
34fffc99-8359-4ebe-ad69-4efd31c1038d,2024-02-04,CUST7054,Speaker,7,1993.48,South,PayPal
6c79b784-fd0a-40e5-97ca-7973cc9d2481,2024-06-07,CUST7801,Laptop,4,462.51,South,Debit Card
1536ccb8-8cc8-42ba-9201-9625847f9ef6,2024-01-31,CUST1451,Monitor,1,1199.87,North,Debit Card
25aac5ba-7191-49d6-8956-606f7e8c6d8b,2024-10-23,CUST1521,Phone,10,1696.59,East,Cash
b0ef9be1-12bd-43bc-9ade-fd3633b4a54b,2024-02-17,CUST2520,Phone,4,722.69,Central,PayPal
7ebbb3b3-3ee3-4b1a-884b-f83b49879a27,2024-05-19,CUST2468,Webcam,1,1121.72,Central,Credit Card
69e45049-6445-4f7c-9456-005da3f04296,2024-05-15,CUST9864,Mouse,1,747.65,North,PayPal
0bcf145c-8f9f-4605-96ec-6f7a08c5ec87,2024-03-28,CUST7123,Webcam,7,234.69,East,Cash
632e1156-bf85-475d-8a9b-4b78e1ba43f0,2024-04-28,CUST9877,Mouse,8,521.56,West,Cash
0aeef610-9e62-4c04-921c-81c888103100,2024-02-03,CUST4513,Webcam,6,1543.66,North,Debit Card
f2476e02-f466-45f1-a21b-8e351b6a6725,2024-05-14,CUST1337,Monitor,5,1790.63,East,Cash
a344bde7-c899-4b37-8a8a-9e0bc48a7e8f,2024-04-25,CUST5753,Charger,2,1281.58,North,Credit Card
e73d53ad-2793-4d2f-916e-d3c503d719cf,2024-02-18,CUST4323,Speaker,6,293.99,South,Debit Card
2c2e457a-f998-4667-9956-e766554e9000,2024-10-07,CUST7322,Headphones,10,1035.78,South,Credit Card
6b9f9bb9-4897-4317-a2af-cf17b9246b12,2024-01-10,CUST9095,Speaker,2,797.65,West,PayPal
e0f2318c-f7c3-4bbf-bef9-61152e6652d0,2024-05-20,CUST1427,Phone,8,1691.3,South,Credit Card
1d5f9252-d0ba-4bda-bb06-7c7dc19f2f34,2024-05-29,CUST3425,Monitor,10,228.61,Central,Debit Card
918b6f12-2e47-4f55-8481-b3c48717c812,2024-05-20,CUST9426,Tablet,5,1379.15,West,Cash
e92b8160-235f-41b3-8fb5-4605e21b1868,2024-04-26,CUST3079,Keyboard,1,1639.63,North,Debit Card
453d4e65-900d-48b0-aef4-5eecf41878a6,2024-10-24,CUST2626,Tablet,5,128.81,Central,PayPal
6faa66e1-3edd-40fb-89f8-d60d63f24196,2024-04-27,CUST9157,Keyboard,5,538.08,Central,Cash
e994fa08-534b-4fc3-8096-c11cc95c371e,2024-01-22,CUST5688,Phone,4,1004.76,North,Cash
cd695cca-2637-446d-a393-7db2d93fc951,2024-08-31,CUST7802,Tablet,7,861.92,South,PayPal
a6409616-8316-4a16-b00e-2de95ce44b10,2024-06-28,CUST7317,Monitor,1,638.7,West,PayPal
7afa55de-8666-4e70-8648-50d48035a264,2024-02-24,CUST8636,Headphones,7,610.86,East,Cash
4bed1d5f-9240-455e-9673-4e9583bc3f61,2024-04-16,CUST9838,Mouse,5,1614.51,North,PayPal
a868425d-8c92-4b52-b296-9f6c30ffe900,2024-10-14,CUST3318,Headphones,1,1389.84,Central,Credit Card
813e7a12-7495-4afa-be8e-7f3b4f08a46f,2024-02-02,CUST6199,,-1,invalid,East,Credit Card
f267aa7a-9bb3-4bad-89b9-c994594acd4f,2024-08-12,CUST1006,Charger,8,1795.58,West,PayPal
75b1377e-fff8-413f-8fbd-e5dc30cea607,2024-10-25,CUST2695,Phone,3,1556.24,South,PayPal
c570f5d9-0255-4090-bffd-8dbc2055b3bd,2024-05-26,CUST5887,Phone,9,155.58,East,Cash
d98f29c8-bcd4-47bf-a3ba-92cf079c5dc2,2024-06-23,CUST7389,,-1,invalid,West,PayPal
2f480447-1288-4756-a89f-a3f2006a8266,2024-05-31,CUST9845,Speaker,2,497.71,North,Debit Card
d4bfb6af-0c64-470e-8a99-ba2806ae1821,2024-01-31,CUST3519,Phone,3,1738.87,Central,Credit Card
9ac5a1b4-a22a-4d74-bf47-12c5d5a3128f,2024-06-23,CUST7915,,-1,invalid,East,PayPal
93e41102-22c6-4301-8cb6-ca0a96be9af4,2024-06-22,CUST8915,Mouse,7,685.18,South,Credit Card
712f0986-c311-444d-ac74-9d90d9024cfc,2024-10-06,CUST5952,Webcam,6,46.38,Central,Cash
f8220824-2ee0-48af-9453-3e880c55476c,2024-02-07,CUST5020,Tablet,3,1533.31,South,Cash
6457de8b-2acb-468d-9d2b-d361f64477ab,2024-02-14,CUST8751,Charger,10,791.64,North,Debit Card
b288ee5d-84ab-47bb-ac95-d58332f85be0,2024-06-14,CUST9819,Tablet,1,1054.03,West,Credit Card
1a7ec64c-d2af-40bf-8435-b1d261770da6,2024-09-05,CUST1562,Mouse,8,1235.49,Central,Credit Card
6c4268b8-c7da-4284-8fc2-8cd2c7e2d1a2,2024-07-15,CUST5870,Headphones,3,1461.33,Central,Debit Card
95ac435d-04c4-4668-bf86-04f3f22d52c5,2024-10-16,CUST2130,Webcam,10,983.67,West,Credit Card
ddc4ec1c-a540-47cc-95ef-43a827e674bc,2024-02-23,CUST8681,Webcam,2,1465.4,South,Debit Card
5d1db41f-4f9c-4728-ba93-350179cb7745,2024-01-13,CUST9261,Charger,8,288.35,Central,PayPal
545878dd-b8d7-4c80-8b00-0b1a9150e284,2024-03-19,CUST9972,Webcam,3,1201.02,South,Credit Card
22d98927-bb3c-4e30-b17c-c9e765bb697f,2024-06-21,CUST6334,,-1,invalid,North,Cash
39f204cb-06cf-4c61-9598-bf55cfe8dc45,2024-08-31,CUST6200,Monitor,3,1966.15,North,Debit Card
22665e13-706f-4775-bac7-0fe53d912b85,2024-04-24,CUST7822,Laptop,9,734.64,North,Credit Card
85eb164e-ea44-4157-9394-f59b6b988e9f,2024-07-18,CUST2088,Headphones,5,519.33,North,Cash
2f93c2d8-db29-4090-9f9f-42ec545f5cd9,2024-01-31,CUST6171,Tablet,3,837.57,South,Cash
1415cfef-ee9c-4d16-be41-fe59b45e6ea4,2024-06-28,CUST9099,Webcam,3,488.69,South,Cash
f0ddb24b-9528-4431-b041-a96bca9ddfb3,2024-07-13,CUST6414,Speaker,3,1453.31,West,Cash
3c3f69a3-e036-4195-ad42-dfcd2950db3b,2024-09-26,CUST7684,Headphones,8,1216.17,West,Credit Card
a631b396-d0e1-47ab-9ce7-86bee23ce027,2024-04-06,CUST3956,Headphones,6,1083.46,South,PayPal
1acd3eb4-c8a7-4108-8208-d157d5c5ef83,2024-07-07,CUST9587,Headphones,8,316.24,East,Cash
4ccebb8a-aa39-4605-be20-d5f88a19b667,2024-05-09,CUST4771,Speaker,2,1282.45,West,Cash
cf8808d8-200f-44f6-a737-5a01d0c8c850,2024-02-18,CUST1778,Mouse,1,936.32,Central,PayPal
431fce7a-dc6e-41fd-9122-e3729e5a423b,2024-07-28,CUST1053,Mouse,8,1945.08,Central,PayPal
796574f6-521c-40be-a2dc-f0ceb1dcd6a2,2024-04-19,CUST3749,Mouse,2,940.58,Central,Cash
f2f8bedd-dc8f-438f-8eb9-8675bd6e109d,2024-06-16,CUST1164,Mouse,3,963.18,West,PayPal
6f2063e4-a5a3-4b06-92c7-6c4d315321e4,2024-03-10,CUST4236,Laptop,5,1339.01,East,PayPal
4e3a166f-2ec2-474b-a903-faa26d8c7e49,2024-10-15,CUST2059,Keyboard,8,225.52,North,Credit Card
06d979b4-3e7a-447b-94f1-02af5637c965,2024-06-02,CUST8743,Mouse,10,739.8,South,Cash
a197aee0-6597-4566-8f73-235bda7cb23a,2024-03-27,CUST4722,Keyboard,5,595.53,South,Debit Card
0b19aad1-a676-44a4-999e-775feaeaca75,2024-06-22,CUST1903,,-1,invalid,South,Debit Card
55eb2730-d8fb-4007-9e9e-c51f5156a56e,2024-06-05,CUST6981,Keyboard,8,1440.08,Central,PayPal
